Station,Station Latitude,Station Longitude,Daily Passengers,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Subcategory
Befu,33.57416944444445,130.3696277777778,11453,sofu coffee (そふ珈琲),33.574548877517884,130.37380934437772,Cafes,Tea Room
Befu,33.57416944444445,130.3696277777778,11453,ALA COFFEE,33.574654537620326,130.3706313684784,Cafes,Tea Room
Befu,33.57416944444445,130.3696277777778,11453,Cafe Bianco Blanco,33.576145,130.369559,Cafes,Café
Befu,33.57416944444445,130.3696277777778,11453,kitchen green (キッチングリーン),33.57552608703912,130.3716613050082,Cafes,Café
Befu,33.57416944444445,130.3696277777778,11453,Brulerie de TOMONO (トモノウコーヒー),33.576017,130.37289,Cafes,Coffee Shop
Sakurazaka,33.57729166666667,130.38681944444446,3863,OYATUYA.U,33.57732901139645,130.38617191053112,Cafes,Café
Sakurazaka,33.57729166666667,130.38681944444446,3863,はなやさい,33.578493695837025,130.3864428049835,Cafes,Café
Jiromaru,33.55272777777777,130.32954444444445,6141,Starbucks,33.55280803047141,130.32875466973448,Cafes,Coffee Shop
Jiromaru,33.55272777777777,130.32954444444445,6141,珈琲館 次郎丸店,33.5525143390932,130.32922732311408,Cafes,Coffee Shop
Jiromaru,33.55272777777777,130.32954444444445,6141,WA-CaVIE,33.551425,130.328637,Cafes,Tea Room
Jiromaru,33.55272777777777,130.32954444444445,6141,AROMA (アロマ珈琲),33.554789261702204,130.33429205417633,Cafes,Café
Ōhashi,33.559202777777784,130.42634444444442,36635,Starbucks,33.55913021133491,130.42686548854292,Cafes,Coffee Shop
Ōhashi,33.559202777777784,130.42634444444442,36635,Kohikan (珈琲館 大橋店),33.55812514399683,130.4259999401766,Cafes,Coffee Shop
Ōhashi,33.559202777777784,130.42634444444442,36635,Lighthouse Coffee,33.55962138814803,130.42891341830924,Cafes,Café
Ōhashi,33.559202777777784,130.42634444444442,36635,LEYTONS COFFEE ROASTER,33.55680576126465,130.426549240365,Cafes,Coffee Shop
Ōhashi,33.559202777777784,130.42634444444442,36635,haguru cafe,33.55696302407835,130.42855537780898,Cafes,Café
Ōhashi,33.559202777777784,130.42634444444442,36635,Rock&Bar Factotum 一ッ星紅茶堂,33.556234,130.427596,Cafes,Tea Room
Fukkōdaimae,33.69844166666666,130.44011666666668,23497,コーヒーハウス タイム,33.70056609939549,130.44151867608326,Cafes,Tea Room
Fukkōdaimae,33.69844166666666,130.44011666666668,23497,麦わら界隈のたまり場,33.701241,130.440543,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,あぴ,33.573675,130.40531146,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,KAMAKIRI COFFEE HIRAO (カマキリコーヒー 平尾),33.573508,130.406117,Cafes,Coffee Shop
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,喫茶アザラシ,33.573199,130.404481,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,cafe maru,33.57546381281662,130.40832969514364,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,はじめ,33.57356770147078,130.40937647223473,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,Tie coffee,33.5750861262552,130.40358769708064,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,日々to,33.574695210956406,130.40257726275755,Cafes,Coffee Shop
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,TLALLI COFFEE,33.574203705856974,130.40213425898347,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,cafe bar 375,33.57664490202703,130.40409117937088,Cafes,Café
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,cotty,33.57708594772084,130.40860974600153,Cafes,Tea Room
NishitetsuHirao,33.573597222222226,130.40627777777777,13019,area coffee,33.578054969623096,130.40572464466095,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,Starbucks,33.597654,130.447592,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,Starbucks,33.596425169029914,130.44905014398833,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,Tully's Coffee,33.597355206975074,130.4474277908153,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,Doutor Coffee Shop (ドトールコーヒーショップ),33.599948980089756,130.44609729708503,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,茶寮伊藤園,33.59836700795662,130.44776133263346,Cafes,Tea Room
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,カフェ・ド・タブリエ,33.597360079411544,130.44832305929992,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,MIKADUKIYA,33.597466,130.447784,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,むつか堂カフェ,33.5979,130.4479,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,WINGⅡ,33.597581,130.448167,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,パーラーセンカ,33.59789954968982,130.4481091908488,Cafes,Café
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,HONEY COFFEE × TSUTAYA,33.597562,130.447653,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,Honey Coffee (ハニー珈琲),33.597648088640696,130.44750239704433,Cafes,Coffee Shop
FukuokakūkōAirport,33.597077777777784,130.44854166666667,54647,ANA Festa Cafe & Bar Itoshima (ANA FESTA カフェ&バル糸島),33.598398,130.446646,Cafes,Café
Meinohama,33.58370277777778,130.32523611111108,99913,Starbucks,33.58143984382548,130.3233053463202,Cafes,Coffee Shop
Meinohama,33.58370277777778,130.32523611111108,99913,Seattle's Best Coffee,33.58382821441267,130.32522078754957,Cafes,Coffee Shop
Meinohama,33.58370277777778,130.32523611111108,99913,Bar Caffe APERITIVO,33.58405499468213,130.32357535124396,Cafes,Café
Meinohama,33.58370277777778,130.32523611111108,99913,セブンローストコーヒー,33.583518697717395,130.32481059612482,Cafes,Café
Meinohama,33.58370277777778,130.32523611111108,99913,カフェ・ド・パリ,33.58708,130.32428,Cafes,Café
Ijiri,33.551966666666665,130.44338611111112,22749,Anny Cafe,33.551617,130.44333,Cafes,Café
Ijiri,33.551966666666665,130.44338611111112,22749,Cafe&Gallery フッフール,33.551156,130.444493,Cafes,Tea Room
Ijiri,33.551966666666665,130.44338611111112,22749,ニシカワ,33.551931,130.443818,Cafes,Coffee Shop
Ijiri,33.551966666666665,130.44338611111112,22749,イジリアートカフェ,33.550083,130.44296,Cafes,Café
Ijiri,33.551966666666665,130.44338611111112,22749,Rametto coffee room,33.5497777096086,130.44305831193924,Cafes,Coffee Shop
Ijiri,33.551966666666665,130.44338611111112,22749,井尻ベース,33.549407,130.442782,Cafes,Café
Ijiri,33.551966666666665,130.44338611111112,22749,カフェベローチェ中洲川端駅前店,33.553751955385685,130.44612465337607,Cafes,Café
Ijiri,33.551966666666665,130.44338611111112,22749,LAP CAFE,33.55006601448278,130.43980253376154,Cafes,Café
Sasabaru,33.553275,130.4486138888889,10619,カフェベローチェ中洲川端駅前店,33.553751955385685,130.44612465337607,Cafes,Café
Sasabaru,33.553275,130.4486138888889,10619,Cafe&Gallery フッフール,33.551156,130.444493,Cafes,Tea Room
Sasabaru,33.553275,130.4486138888889,10619,ニシカワ,33.551931,130.443818,Cafes,Coffee Shop
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,Starbucks,33.619557414084866,130.41782261555392,Cafes,Coffee Shop
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,お食事処 はら,33.6154,130.42085,Cafes,Tea Room
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,筥カフェ,33.615616,130.419023,Cafes,Café
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,バンビーノ,33.61542,130.422279,Cafes,Tea Room
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,箱崎水族舘 喫茶室,33.616678745555404,130.42307361127862,Cafes,Café
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,カトレア,33.61880065868957,130.41791796684265,Cafes,Café
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,spital hakozaki,33.61863305140593,130.4234543843871,Cafes,Café
HakozakimiyamaeHakozakiShrine,33.61583333333333,130.41958055555554,9037,喫茶・喫酒フーキーウーキー,33.61199283570407,130.42203927623518,Cafes,Café
Hashimoto,33.555205555555546,130.32106388888892,8817,Starbucks,33.55547378582526,130.32189962564559,Cafes,Coffee Shop
Hashimoto,33.555205555555546,130.32106388888892,8817,田頭茶舗 木の葉モール橋本店,33.555059,130.322127,Cafes,Café
Hashimoto,33.555205555555546,130.32106388888892,8817,蔵味珈琲,33.55513,130.32207,Cafes,Café
Hashimoto,33.555205555555546,130.32106388888892,8817,喫茶ナイス,33.558324250333506,130.31943829716408,Cafes,Café
KashiiMiyamae,33.65465833333333,130.44252500000002,2418,カフェ ド ポマト,33.65734811892953,130.44133365154266,Cafes,Café
KashiiMiyamae,33.65465833333333,130.44252500000002,2418,L'atelier Nostalgie,33.65822,130.44475,Cafes,Café
Zasshonokuma,33.547225,130.46269999999998,15047,ronron coffee minette,33.546438,130.462176,Cafes,Café
Zasshonokuma,33.547225,130.46269999999998,15047,Cafe&Bar Secret Base,33.545265,130.46064,Cafes,Café
Zasshonokuma,33.547225,130.46269999999998,15047,9/9 Cafe,33.54519279769129,130.45934682774916,Cafes,Café
Zasshonokuma,33.547225,130.46269999999998,15047,ほほえみ バル,33.54401134177428,130.46633494599118,Cafes,Café
Yoshizuka,33.60716111111111,130.42390555555556,30073,Seattle's Best Coffee,33.60648801368497,130.4230281046513,Cafes,Coffee Shop
Yoshizuka,33.60716111111111,130.42390555555556,30073,喫茶室あーる,33.606526,130.421315,Cafes,Café
Yoshizuka,33.60716111111111,130.42390555555556,30073,ライン,33.605774,130.427036,Cafes,Café
Yoshizuka,33.60716111111111,130.42390555555556,30073,REC COFFEE 県庁東店,33.6083,130.42033,Cafes,Café
NishitetsuKashii,33.659375,130.4417527777778,3930,Mimatsu Coffee (ミマツコーヒー 本店),33.65947240600299,130.44343373216344,Cafes,Coffee Shop
NishitetsuKashii,33.659375,130.4417527777778,3930,千石焼,33.659394389386506,130.44201112504592,Cafes,Tea Room
NishitetsuKashii,33.659375,130.4417527777778,3930,カフェ ド ポマト,33.65734811892953,130.44133365154266,Cafes,Café
NishitetsuKashii,33.659375,130.4417527777778,3930,L'atelier Nostalgie,33.65822,130.44475,Cafes,Café
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,カフェ&バー サリー,33.647538,130.439638,Cafes,Café
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,5cafe,33.64814507146053,130.43833730387973,Cafes,Café
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,#FU_CAFE,33.64923,130.43744,Cafes,Café
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,茶房 Tre.,33.64996,130.437186,Cafes,Tea Room
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,BUFFO MIMATSU,33.652506,130.443264,Cafes,Café
NishitetsuChihayaChihaya,33.649258333333336,130.44016388888892,25434,PARCO MIMATSU,33.646336,130.43617,Cafes,Coffee Shop
Takamiya,33.56684166666667,130.4149888888889,20297,アンクル 高宮店,33.566684,130.414623,Cafes,Café
Takamiya,33.56684166666667,130.4149888888889,20297,Honey Coffee (ハニー珈琲 高宮店),33.56559330756192,130.41651098642393,Cafes,Coffee Shop
Takamiya,33.56684166666667,130.4149888888889,20297,カフェ クリコット,33.56918300398699,130.4156756401062,Cafes,Café
Takamiya,33.56684166666667,130.4149888888889,20297,uncle,33.56964946387214,130.41419372080708,Cafes,Café
Hakozaki,33.61811111111111,130.42700833333333,11947,カフェ&ギャラリー キューブリック kubrick,33.617409270263785,130.4262383551738,Cafes,Café
Hakozaki,33.61811111111111,130.42700833333333,11947,むちゃちゃ,33.61896671242603,130.42826674575124,Cafes,Café
Hakozaki,33.61811111111111,130.42700833333333,11947,BAKE,33.6200477965071,130.42502671102133,Cafes,Tea Room
Hakozaki,33.61811111111111,130.42700833333333,11947,筥崎荘々,33.62028,130.42479,Cafes,Café
Hakozaki,33.61811111111111,130.42700833333333,11947,箱崎水族舘 喫茶室,33.616678745555404,130.42307361127862,Cafes,Café
Hakozaki,33.61811111111111,130.42700833333333,11947,カフェ こめ米,33.62037555021505,130.42341955389014,Cafes,Café
HakozakikyūdaimaeHakozakiKyushuUniversity,33.62211111111111,130.42103888888892,6546,Starbucks,33.619557414084866,130.41782261555392,Cafes,Coffee Shop
HakozakikyūdaimaeHakozakiKyushuUniversity,33.62211111111111,130.42103888888892,6546,カフェ こめ米,33.62037555021505,130.42341955389014,Cafes,Café
HakozakikyūdaimaeHakozakiKyushuUniversity,33.62211111111111,130.42103888888892,6546,筥崎荘々,33.62028,130.42479,Cafes,Café
HakozakikyūdaimaeHakozakiKyushuUniversity,33.62211111111111,130.42103888888892,6546,BAKE,33.6200477965071,130.42502671102133,Cafes,Tea Room
Umebayashi,33.545805555555546,130.35493888888888,3242,Health Worx,33.545746,130.3566,Cafes,Café
Umebayashi,33.545805555555546,130.35493888888888,3242,ログキッチン,33.54423107280142,130.35909722377917,Cafes,Café
Fukudaimae,33.547469444444445,130.36222777777778,14098,Starbucks,33.547350359466485,130.361780826574,Cafes,Coffee Shop
Fukudaimae,33.547469444444445,130.36222777777778,14098,B.B kitchen,33.551054,130.36424,Cafes,Tea Room
Fukudaimae,33.547469444444445,130.36222777777778,14098,ログキッチン,33.54423107280142,130.35909722377917,Cafes,Café
Nanakuma,33.553263888888885,130.36168055555555,9968,しんりんカフェ,33.552544,130.36092,Cafes,Café
Nanakuma,33.553263888888885,130.36168055555555,9968,pico spoon,33.556328,130.361603,Cafes,Café
Nanakuma,33.553263888888885,130.36168055555555,9968,B.B kitchen,33.551054,130.36424,Cafes,Tea Room
Kashii,33.65952777777777,130.44411111111108,25321,Mimatsu Coffee (ミマツコーヒー 本店),33.65947240600299,130.44343373216344,Cafes,Coffee Shop
Kashii,33.65952777777777,130.44411111111108,25321,千石焼,33.659394389386506,130.44201112504592,Cafes,Tea Room
Kashii,33.65952777777777,130.44411111111108,25321,L'atelier Nostalgie,33.65822,130.44475,Cafes,Café
Kashii,33.65952777777777,130.44411111111108,25321,カフェ ド ポマト,33.65734811892953,130.44133365154266,Cafes,Café
HigashiHie,33.589894444444454,130.43127777777778,23356,ラ・フォーレ,33.589371403441675,130.43060912562137,Cafes,Café
HigashiHie,33.589894444444454,130.43127777777778,23356,FAKE IT COFFEE,33.586876,130.43167,Cafes,Café
HigashiHie,33.589894444444454,130.43127777777778,23356,33 Cafegreen,33.58809,130.42719,Cafes,Café
HigashiHie,33.589894444444454,130.43127777777778,23356,The Local Coffee Stand,33.588932,130.426471,Cafes,Coffee Shop
Najima,33.642675,130.4317305555555,2982,FROG BURGER CAFE,33.64254871238782,130.42843990813037,Cafes,Café
Najima,33.642675,130.4317305555555,2982,カフェ リバービューティー,33.639703,130.428444,Cafes,Café
Kashiijingū,33.649752777777785,130.45263055555554,2033,古民家カフェ hughug屋,33.65190625190735,130.45238971710205,Cafes,Café
Kanayama,33.559372222222215,130.36156111111111,6098,ハコックコーヒー,33.55901,130.360912,Cafes,Café
Kanayama,33.559372222222215,130.36156111111111,6098,FUJIWARA,33.559042,130.361292,Cafes,Café
Kanayama,33.559372222222215,130.36156111111111,6098,マランカラン,33.558237,130.36338,Cafes,Café
Kanayama,33.559372222222215,130.36156111111111,6098,pico spoon,33.556328,130.361603,Cafes,Café
Chayama,33.56606388888889,130.36543055555555,4986,よりあいの森 いちにちカフェ,33.56592622731387,130.3677639248133,Cafes,Café
Chayama,33.56606388888889,130.36543055555555,4986,コロン,33.568051,130.363197,Cafes,Café
Chayama,33.56606388888889,130.36543055555555,4986,cafe de famille  カフェドゥファミーユ,33.56809399646467,130.36816734364427,Cafes,Café
Chayama,33.56606388888889,130.36543055555555,4986,綾部珈琲店,33.564526,130.36102,Cafes,Café
Kaizuka,33.632175000000004,130.42557777777776,38139,かやしなカフェ,33.6326286547421,130.42580290738383,Cafes,Café
Kaizuka,33.632175000000004,130.42557777777776,38139,ジェラートピケ,33.63265885490755,130.42656416692785,Cafes,Café
KashiiKaenmae,33.669866666666664,130.4345,3280,cafe Oh lala (カフェ・オーララ),33.674349,130.43422,Cafes,Café
Susenji,33.570775000000005,130.24577499999998,10452,cafe de Hina,33.571214,130.244765,Cafes,Café
Susenji,33.570775000000005,130.24577499999998,10452,カフェ三日月,33.57164,130.245759,Cafes,Café
Susenji,33.570775000000005,130.24577499999998,10452,Vasy B Smoothie,33.57237819434991,130.2440933335286,Cafes,Café
Susenji,33.570775000000005,130.24577499999998,10452,ハニー珈琲 周船寺店,33.57443229278224,130.24862990878364,Cafes,Coffee Shop
Wajiro,33.689211111111106,130.42964444444445,5383,珈琲やさん,33.691115,130.431064,Cafes,Coffee Shop
Imajuku,33.57943333333333,130.27356111111112,10957,CAFEココ,33.57913355568693,130.27277422207322,Cafes,Café
Imajuku,33.57943333333333,130.27356111111112,10957,LIB Felica,33.581751,130.274818,Cafes,Café
Imajuku,33.57943333333333,130.27356111111112,10957,JOLCORE COFFEE,33.581071544039524,130.27090849016827,Cafes,Coffee Shop
Kyūsandaimae,33.67360277777777,130.44119722222223,15324,CAFE FLACOCO 8,33.672906,130.441656,Cafes,Café
Kyūsandaimae,33.67360277777777,130.44119722222223,15324,カフェ・デ・ボザール,33.670909634281124,130.4448712266908,Cafes,Café
Kyūsandaimae,33.67360277777777,130.44119722222223,15324,KINPACHI,33.669531,130.442936,Cafes,Café
Kyūsandaimae,33.67360277777777,130.44119722222223,15324,momo coffee,33.669195,130.441584,Cafes,Café
KyūdaiGakkentoshi,33.578161111111115,130.25987777777777,18893,Starbucks,33.57704204975967,130.25822366783552,Cafes,Coffee Shop
KyūdaiGakkentoshi,33.578161111111115,130.25987777777777,18893,Komeda's Coffee (コメダ珈琲店 九大学研都市店),33.580707266872814,130.26015443949055,Cafes,Café
KyūdaiGakkentoshi,33.578161111111115,130.25987777777777,18893,Hoshino Coffee (星乃珈琲店),33.576909,130.258201,Cafes,Café
KyūdaiGakkentoshi,33.578161111111115,130.25987777777777,18893,marbre blanc cafe イオン伊都店,33.577047,130.258188,Cafes,Café
KyūdaiGakkentoshi,33.578161111111115,130.25987777777777,18893,三和珈琲館 今宿店,33.58197019421034,130.2617885061727,Cafes,Coffee Shop
Saitozaki,33.65023611111111,130.357825,1808,sleepcoffee,33.647698,130.356676,Cafes,Coffee Shop
